一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,new insights,电力工业,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
基于碳纳米管-聚乙烯醇水凝胶的太阳能驱动界面水蒸发性能研究,new insights,电力工业,"['晏哲', '牛晓娟', '李浩然', '洪文鹏', '李艳', '', '李博宇']",东北电力大学学报,2021-11-23,期刊,,76
[C2MIM]+在碳纳米管中结构和性质的理论研究,new insights,电力工业,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
无机纳米填料对植入硅橡胶生物相容性的影响,new insights,电力工业,"['田由京', '石书萍', '吴幸']",中国组织工程研究,2021-11-22,期刊,,103
金属有机框架衍生纳米孔碳材料的研究进展,new insights,电力工业,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
新型抗污染膜材料研究进展,new insights,电力工业,"['赵亚翔', '柳君侠', '王志红', '邹康兵']",水处理技术,2021-11-20,期刊,,155
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,new insights,电力工业,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
胰腺癌靶向的碳纳米管超声造影剂的制备及体内外评价,new insights,电力工业,"['胡楚玲', '顾芬芬', '台宗光', '高申', '张敏敏']",实用药物与临床,2021-11-20,期刊,,
碳纳米管载钴析氢催化剂制备研究,new insights,电力工业,"['张卜升', '黄钰杰', '赵盘巢']",贵金属,2021-11-18,期刊,,180
电刺激控制释放地塞米松导电生物膜的制备与性能,new insights,电力工业,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,环境科学与资源利用,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,new insights,环境科学与资源利用,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,new insights,环境科学与资源利用,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,new insights,环境科学与资源利用,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,new insights,环境科学与资源利用,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,new insights,环境科学与资源利用,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,new insights,环境科学与资源利用,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,new insights,环境科学与资源利用,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,new insights,环境科学与资源利用,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,new insights,环境科学与资源利用,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,new insights,环境科学与资源利用,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,new insights,环境科学与资源利用,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,new insights,环境科学与资源利用,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,new insights,环境科学与资源利用,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,new insights,环境科学与资源利用,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,new insights,环境科学与资源利用,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,new insights,环境科学与资源利用,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,new insights,环境科学与资源利用,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,new insights,环境科学与资源利用,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,new insights,环境科学与资源利用,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,物理学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,new insights,物理学,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,new insights,物理学,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,new insights,物理学,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,new insights,物理学,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,new insights,物理学,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,new insights,物理学,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,new insights,物理学,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,new insights,物理学,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,new insights,物理学,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,new insights,物理学,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,new insights,物理学,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,new insights,物理学,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,new insights,物理学,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,new insights,物理学,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,new insights,物理学,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,new insights,物理学,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,new insights,物理学,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,new insights,物理学,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,new insights,物理学,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,无机化工,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,new insights,无机化工,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,new insights,无机化工,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,new insights,无机化工,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,new insights,无机化工,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,new insights,无机化工,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,new insights,无机化工,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,new insights,无机化工,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,new insights,无机化工,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,new insights,无机化工,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,new insights,无机化工,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,new insights,无机化工,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,new insights,无机化工,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,new insights,无机化工,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,new insights,无机化工,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,new insights,无机化工,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,new insights,无机化工,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,new insights,无机化工,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,new insights,无机化工,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,new insights,无机化工,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,无线电电子学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
